Grade,Tensile Strength (MPa),Yield Strength (MPa),Elongation in 50 mm (%),Reduction in Area (%),HV (GPa),"Carbon, C","Chromium, Cr","Iron, Fe","Manganese, Mn","Nickel, Ni","Nitrogen, N","Phosphorus, P","Silicon, Si","Sulfur, S","Molybdenum, Mo","Boron, B","Titanium, Ti",Nb,Ta,"Lead, Pb","Vanadium, V"
317,620.6152569735667,275.41534019016484,,,17.203219369180587,0.08,18.0,57.85,2.0,11.0,,0.045,1.0,0.03,3.0,,,,,,
312,758.2526281699479,379.7452591321976,,,18.291825207803786,0.03,22.0,57.0,5.0,12.0,0.3,0.02,0.5,0.015,2.3,,,0.2,,,0.2
336,759.341583468479,379.24129038916556,,,18.511931975836323,0.03,22.0,57.0,5.0,12.0,0.3,0.02,0.5,0.015,2.3,,,0.2,,,0.2
317L,593.7262551963648,260.60154312328575,,,16.633662551801912,0.03,18.0,57.9,2.0,11.0,,0.045,1.0,0.03,3.0,,,,,,
309S,619.9550478231869,310.5361829579791,,,17.4856455318537,0.08,23.0,59.0,2.0,14.0,,0.045,1.0,0.03,,,,0.8,,,
312,759.0557275367515,378.56870683228567,,,18.391912656827664,0.03,22.0,57.0,5.0,12.0,0.3,0.02,0.5,0.015,2.3,,,0.2,,,0.2
317,619.7308772068329,273.4243686626627,,,17.12635012785438,0.08,18.0,57.85,2.0,11.0,,0.045,1.0,0.03,3.0,,,,,,
310,655.042385368817,275.6339225706783,44.55266537295291,65.2474859253987,15.782631653098877,0.25,25.0,52.59,2.0,20.5,,0.045,1.5,0.03,,,,,,,
310,620.2387721726577,309.32106282895904,44.42790336941721,46.06488548189495,9.135994010006094,0.25,25.0,52.59,2.0,20.5,,0.045,1.5,0.03,,,,,,,
310,655.1921711941717,274.6561897059113,46.11959018905257,64.28333247764829,16.744335337422203,0.25,25.0,52.59,2.0,20.5,,0.045,1.5,0.03,,,,,,,
314,689.3182100258803,345.1543739662587,44.59340423073662,60.034421711159254,17.739500520900258,0.25,24.5,51.59,2.0,20.5,,0.045,2.25,0.03,,,,,,,
336,758.7109916865132,379.424588891328,,,17.873705747097592,0.03,22.0,57.0,5.0,12.0,0.3,0.02,0.5,0.015,2.3,,,0.2,,,0.2
317,619.7722922827511,275.51570141356626,,,17.7650014256703,0.08,18.0,57.85,2.0,11.0,,0.045,1.0,0.03,3.0,,,,,,
312,758.7512738695341,378.32207409575443,,,17.257345484678424,0.03,22.0,57.0,5.0,12.0,0.3,0.02,0.5,0.015,2.3,,,0.2,,,0.2
317,619.5808586664801,275.3405512279213,,,16.755225052628617,0.08,18.0,57.85,2.0,11.0,,0.045,1.0,0.03,3.0,,,,,,
317L,595.162571155208,259.8023881233943,,,15.46206207837499,0.03,18.0,57.9,2.0,11.0,,0.045,1.0,0.03,3.0,,,,,,
309S,619.9138592550978,309.9610822949441,,,16.732790017810515,0.08,23.0,59.0,2.0,14.0,,0.045,1.0,0.03,,,,0.8,,,
310,620.1546260651077,309.93344624713654,44.771925108503744,45.226562920219415,8.815575812614805,0.25,25.0,52.59,2.0,20.5,,0.045,1.5,0.03,,,,,,,
312,759.4246438445693,378.9065134101615,,,17.223561259338986,0.03,22.0,57.0,5.0,12.0,0.3,0.02,0.5,0.015,2.3,,,0.2,,,0.2
314,688.7306360648894,345.25359798751686,45.150922370584425,60.529027982746506,17.789015890629788,0.25,24.5,51.59,2.0,20.5,,0.045,2.25,0.03,,,,,,,
317,621.053059067334,274.92573350773137,,,16.053632974490444,0.08,18.0,57.85,2.0,11.0,,0.045,1.0,0.03,3.0,,,,,,
314,688.4597799109845,345.0843106101368,45.59476008501063,59.095762359735524,17.737692767400578,0.25,24.5,51.59,2.0,20.5,,0.045,2.25,0.03,,,,,,,
310,655.347032724673,275.5207417049202,43.813773908490184,65.57848652199894,15.406228149121763,0.25,25.0,52.59,2.0,20.5,,0.045,1.5,0.03,,,,,,,
336,758.9940314710117,380.01640877421033,,,17.11862543651148,0.03,22.0,57.0,5.0,12.0,0.3,0.02,0.5,0.015,2.3,,,0.2,,,0.2
310,654.9178499326599,274.49976211801896,44.99185173901524,65.59537163756266,15.739282763586518,0.25,25.0,52.59,2.0,20.5,,0.045,1.5,0.03,,,,,,,
314,688.5599722801013,344.30524826389814,44.39650922046726,59.913535686947874,17.676107855183965,0.25,24.5,51.59,2.0,20.5,,0.045,2.25,0.03,,,,,,,
309S,620.8101441501208,309.7321003390995,,,16.688017107159467,0.08,23.0,59.0,2.0,14.0,,0.045,1.0,0.03,,,,0.8,,,
310,654.8715614976753,275.7055493891167,45.046985035398386,65.03123894317042,16.846116972895768,0.25,25.0,52.59,2.0,20.5,,0.045,1.5,0.03,,,,,,,
314,689.2410447982658,344.6776851706091,43.704092664872654,60.4145927039168,17.256447678822386,0.25,24.5,51.59,2.0,20.5,,0.045,2.25,0.03,,,,,,,
312,758.0790894304166,378.74338918915555,,,18.15154924374352,0.03,22.0,57.0,5.0,12.0,0.3,0.02,0.5,0.015,2.3,,,0.2,,,0.2
310,655.5991950297708,276.15200346452167,44.850209559116294,65.40941623279261,15.002177633837604,0.25,25.0,52.59,2.0,20.5,,0.045,1.5,0.03,,,,,,,
310,655.7685382784067,275.3282027288785,44.52804769917015,64.71611626636982,15.552062366387895,0.25,25.0,52.59,2.0,20.5,,0.045,1.5,0.03,,,,,,,
310,618.8192047405128,309.9689898897931,44.61132160534033,45.950586308096746,9.31663547139787,0.25,25.0,52.59,2.0,20.5,,0.045,1.5,0.03,,,,,,,
310,654.8174978180319,275.7634120618867,45.049824156899405,65.0635881173266,14.602785174015612,0.25,25.0,52.59,2.0,20.5,,0.045,1.5,0.03,,,,,,,
317,620.1291833491628,275.5416668581713,,,15.975516397659227,0.08,18.0,57.85,2.0,11.0,,0.045,1.0,0.03,3.0,,,,,,
317L,595.1585608323923,260.11429770014604,,,15.995206398196197,0.03,18.0,57.9,2.0,11.0,,0.045,1.0,0.03,3.0,,,,,,
314,688.9003610140804,345.5032859886188,45.678050070843476,59.95091943216193,16.641963252604185,0.25,24.5,51.59,2.0,20.5,,0.045,2.25,0.03,,,,,,,
310,654.3592108179292,275.3056076510714,45.319169091363065,65.76016376230187,15.360918729671274,0.25,25.0,52.59,2.0,20.5,,0.045,1.5,0.03,,,,,,,
336,759.2979759544622,379.2278862669738,,,17.90323071685067,0.03,22.0,57.0,5.0,12.0,0.3,0.02,0.5,0.015,2.3,,,0.2,,,0.2
312,758.208428042625,378.144609672598,,,18.177267136447107,0.03,22.0,57.0,5.0,12.0,0.3,0.02,0.5,0.015,2.3,,,0.2,,,0.2
310,655.5589590646445,274.84007639060303,45.188043041917666,65.44558616337335,15.164562302452683,0.25,25.0,52.59,2.0,20.5,,0.045,1.5,0.03,,,,,,,
317L,594.9909541225438,259.6542927835853,,,16.040179428825493,0.03,18.0,57.9,2.0,11.0,,0.045,1.0,0.03,3.0,,,,,,
309S,619.8676642996038,310.23316804507255,,,16.330985128540245,0.08,23.0,59.0,2.0,14.0,,0.045,1.0,0.03,,,,0.8,,,
317L,594.4701605617151,260.0653335809896,,,17.023666349198805,0.03,18.0,57.9,2.0,11.0,,0.045,1.0,0.03,3.0,,,,,,
309S,620.1563568665839,309.2069046530332,,,16.473064181752505,0.08,23.0,59.0,2.0,14.0,,0.045,1.0,0.03,,,,0.8,,,
317,620.0336571732267,273.97027310687014,,,17.285874585858217,0.08,18.0,57.85,2.0,11.0,,0.045,1.0,0.03,3.0,,,,,,
317,620.3494427874327,274.9208802834057,,,16.600423486698453,0.08,18.0,57.85,2.0,11.0,,0.045,1.0,0.03,3.0,,,,,,
312,758.6855574364465,378.48261120498177,,,18.338329310114894,0.03,22.0,57.0,5.0,12.0,0.3,0.02,0.5,0.015,2.3,,,0.2,,,0.2
312,759.5958590435316,379.0279167810756,,,17.059407677504147,0.03,22.0,57.0,5.0,12.0,0.3,0.02,0.5,0.015,2.3,,,0.2,,,0.2
310,620.0487799720504,310.28797355022544,44.67189360915792,45.64677881185512,9.46651044713613,0.25,25.0,52.59,2.0,20.5,,0.045,1.5,0.03,,,,,,,
310,655.1653201511698,274.561787249551,45.631368062117694,64.47568788684814,15.075636970672182,0.25,25.0,52.59,2.0,20.5,,0.045,1.5,0.03,,,,,,,
309S,619.8627660501318,310.1045417682672,,,16.25898020206896,0.08,23.0,59.0,2.0,14.0,,0.045,1.0,0.03,,,,0.8,,,
317,618.9026134075248,275.9259329739395,,,17.023449433967635,0.08,18.0,57.85,2.0,11.0,,0.045,1.0,0.03,3.0,,,,,,
309S,620.6246684469768,309.72208305871453,,,16.781239194440555,0.08,23.0,59.0,2.0,14.0,,0.045,1.0,0.03,,,,0.8,,,
317L,595.8014940838332,260.7151752165819,,,17.02518085845472,0.03,18.0,57.9,2.0,11.0,,0.045,1.0,0.03,3.0,,,,,,
317L,594.5256876575165,260.1210393962498,,,17.490149706863427,0.03,18.0,57.9,2.0,11.0,,0.045,1.0,0.03,3.0,,,,,,
317,619.9066242839813,274.20655781944777,,,16.30715076625046,0.08,18.0,57.85,2.0,11.0,,0.045,1.0,0.03,3.0,,,,,,
314,688.0922492012254,344.65295518246387,44.879782113421875,60.21891033711283,17.911483367318805,0.25,24.5,51.59,2.0,20.5,,0.045,2.25,0.03,,,,,,,
336,759.0997304530769,379.49083790327484,,,17.94081179266129,0.03,22.0,57.0,5.0,12.0,0.3,0.02,0.5,0.015,2.3,,,0.2,,,0.2
317L,595.075834954587,260.01714320185613,,,17.436759704228855,0.03,18.0,57.9,2.0,11.0,,0.045,1.0,0.03,3.0,,,,,,
336,759.954984809192,379.25193899504285,,,16.86535276223858,0.03,22.0,57.0,5.0,12.0,0.3,0.02,0.5,0.015,2.3,,,0.2,,,0.2
312,759.3369830869474,380.0036571468493,,,17.989479296481562,0.03,22.0,57.0,5.0,12.0,0.3,0.02,0.5,0.015,2.3,,,0.2,,,0.2
310,655.3166750280499,275.5648054084915,45.44965858504888,64.80938887874139,15.354746277392891,0.25,25.0,52.59,2.0,20.5,,0.045,1.5,0.03,,,,,,,
310,620.3931419425513,309.3076413952874,46.09267698272272,44.79940644909022,8.917260653462378,0.25,25.0,52.59,2.0,20.5,,0.045,1.5,0.03,,,,,,,
309S,620.0121304607507,309.49307107158296,,,16.356600487714356,0.08,23.0,59.0,2.0,14.0,,0.045,1.0,0.03,,,,0.8,,,
336,758.3554737917482,379.2495404649962,,,17.356226541475348,0.03,22.0,57.0,5.0,12.0,0.3,0.02,0.5,0.015,2.3,,,0.2,,,0.2
310,654.8510716727064,275.85576637998884,45.050655237378315,65.44272285175693,15.048418098379164,0.25,25.0,52.59,2.0,20.5,,0.045,1.5,0.03,,,,,,,
310,621.3233639556482,309.9461995216806,44.77000302581688,46.216437533962996,9.3234746508074,0.25,25.0,52.59,2.0,20.5,,0.045,1.5,0.03,,,,,,,
309S,619.2469660987899,309.7220611956148,,,17.069741157276365,0.08,23.0,59.0,2.0,14.0,,0.045,1.0,0.03,,,,0.8,,,
309S,620.5314065082366,310.2175055890219,,,16.608007257660795,0.08,23.0,59.0,2.0,14.0,,0.045,1.0,0.03,,,,0.8,,,
312,759.0091110391521,378.52450993341375,,,17.391326225856808,0.03,22.0,57.0,5.0,12.0,0.3,0.02,0.5,0.015,2.3,,,0.2,,,0.2
317L,595.1321588834971,260.49334811313935,,,17.820562952582062,0.03,18.0,57.9,2.0,11.0,,0.045,1.0,0.03,3.0,,,,,,
309S,620.5803042831419,309.15004020560104,,,15.922672245227142,0.08,23.0,59.0,2.0,14.0,,0.045,1.0,0.03,,,,0.8,,,
336,758.7535457232738,378.95014258307714,,,18.08928077252477,0.03,22.0,57.0,5.0,12.0,0.3,0.02,0.5,0.015,2.3,,,0.2,,,0.2
312,758.8720611643854,379.17959778868465,,,18.033262539791014,0.03,22.0,57.0,5.0,12.0,0.3,0.02,0.5,0.015,2.3,,,0.2,,,0.2
309S,619.9237911434232,309.5481254533856,,,17.271890326083536,0.08,23.0,59.0,2.0,14.0,,0.045,1.0,0.03,,,,0.8,,,
310,655.548710971485,275.55313459215546,45.01240221492328,66.05621713862402,15.045483427442441,0.25,25.0,52.59,2.0,20.5,,0.045,1.5,0.03,,,,,,,
314,689.3691536184534,345.29800321608167,45.29956666207133,59.460116849948186,16.672818461549124,0.25,24.5,51.59,2.0,20.5,,0.045,2.25,0.03,,,,,,,
310,654.6205682870178,273.9841395461196,45.426426044828766,66.0423602793636,15.012033053882993,0.25,25.0,52.59,2.0,20.5,,0.045,1.5,0.03,,,,,,,
314,689.4160817112531,344.7336228416536,44.4779723670067,59.868359382425126,18.000984549161604,0.25,24.5,51.59,2.0,20.5,,0.045,2.25,0.03,,,,,,,
317,619.9843533810417,275.48408074118635,,,16.698585233614008,0.08,18.0,57.85,2.0,11.0,,0.045,1.0,0.03,3.0,,,,,,
317L,594.4803925642273,259.4075182022556,,,16.091651881847383,0.03,18.0,57.9,2.0,11.0,,0.045,1.0,0.03,3.0,,,,,,
310,620.1905315053307,309.52641994840883,45.19665016668187,45.75525764313335,9.834497979596849,0.25,25.0,52.59,2.0,20.5,,0.045,1.5,0.03,,,,,,,
309S,621.0131586059097,310.53888420733466,,,17.516420387643016,0.08,23.0,59.0,2.0,14.0,,0.045,1.0,0.03,,,,0.8,,,
