Grade,Tensile Strength (MPa),Yield Strength (MPa),Elongation in 50 mm (%),Reduction in Area (%),HV (GPa),"Carbon, C","Chromium, Cr","Iron, Fe","Manganese, Mn","Nickel, Ni","Nitrogen, N","Phosphorus, P","Silicon, Si","Sulfur, S","Molybdenum, Mo","Boron, B","Titanium, Ti",Nb,Ta,"Lead, Pb","Vanadium, V",YS/TS ratio
316N,619.5225073211905,330.0370527723158,-0.8407642498262867,0.5282333566842461,17.222753494120187,-0.13813762991954515,17.052883852462795,61.20937183161908,2.461008097719963,9.878645682638924,0.5509472016349793,0.3355168414928069,1.4050856246919157,-0.25680377263665866,2.4721299709003195,-0.784688880960682,0.4095525074454309,0.27647167918162135,0.5106433758713685,0.5105061420732879,0.35456549488370404,0.06129965038454849
423,618.8294471920641,275.9277491520919,-0.5215445106778955,0.7124055349136236,16.463675214410674,0.9961470275791804,16.94365251183763,70.07104041476202,1.0493209648075723,9.855258254283234,0.4425031024619749,-0.21349674563017706,3.0184265160716577,0.4517965785602319,1.20822688768435,0.030250719882751298,0.5285343806655792,0.007701267653943161,0.7570845837553126,0.012663927121334573,0.12526965073413837,-0.6437776458632927
316L,560.034267516885,290.6415468932761,-0.7156680815029428,-0.20608344061609957,16.21160023193257,0.09416654164952677,15.666355209801164,61.686504791992135,2.7571591794762864,10.031450187148574,0.3734330455454592,0.2580589014198941,1.3660307417679687,0.168199495779106,1.724717055032796,0.61455054091418,-0.08545028667391466,0.19867175512640645,0.30706595154565713,0.7665128795367067,-0.9079683863750844,0.12364593283574221
423,621.2051931933064,276.4559971034918,0.3791044894495574,1.960298042244602,17.913423945061183,-0.39246708883577186,17.90391566025866,70.70926941022128,1.4248906791149336,9.06104064488206,1.046494891140679,-0.3902703207672453,0.7224327514347229,0.8895897612173738,-0.3391383708354096,0.8644492719422623,0.21087006650450962,-1.1380877042422661,0.05803382601837831,-0.6843391750610828,0.0034952030122042954,-0.9778304003305325
317,584.3994038545083,274.6252432229452,49.791296818829785,45.5292703323421,15.329217083901687,0.4661645582059682,18.1971393124729,62.790244544067114,1.2850457702880895,12.755098471495801,-0.4484872932719772,0.5578868187743151,1.2761203239317602,-0.1252174190367024,3.5563794076604616,-0.2782018400005165,-0.8987236003977109,0.524866975209504,0.09588437019011191,1.094101371953179,0.1423302652019501,-0.07043045015554705
423,619.6773712946099,274.58403744198716,-0.5431862532588849,-0.11605098166780846,17.19079062889456,0.03839726356415846,17.403759001608357,69.6323706221895,1.6203150589927473,8.822006108550294,0.024947942796808807,-0.0037860764305724104,0.6570938360500234,1.4053345475178673,0.301151855633452,-0.8774929751062257,0.09158293647336235,0.9718191987276551,-0.9448689042095858,-0.2692859943824036,0.2425850683965704,1.6213871670885933
303,689.7539710118314,414.8309937756366,40.50353529622406,52.54906380996707,22.89439320216858,0.412634022101939,17.750485047540096,68.93507855550476,2.8820377308038636,9.397545073285428,-1.1719847380022954,0.09680397743112545,1.7529348766015374,0.008451411430215383,0.9130098210625361,0.30967567905888504,0.023095959054716047,0.28048465584883375,-0.19961769093896212,0.4316072744031268,-0.6328781871553972,1.1158464507612595
423,619.5492265866632,275.1801631545674,-0.5865692361807502,0.521667828964466,16.792253965979143,0.32622964994828296,17.499708047529186,70.19333695690878,2.7440108429146326,9.887844044427398,-0.8906943696413583,0.012698002827986402,0.7276543544061205,0.935171093559777,-0.03045364846049886,-0.40981476329658645,-0.25232568756265444,0.9139543036175029,0.46355112153830713,0.4812121580511973,-0.34696864751177703,0.3218890049920122
384,514.4038861453611,240.69186483674545,55.510486114351664,72.48684680439172,6.417261648988576,-1.1927249669940114,15.591597487353813,62.38099157754094,2.8461823575386096,17.98773332278554,1.3030933597757963,0.3067634276109399,-0.14696341549167347,0.03523831814191908,-0.007862159184135551,-0.8244211994014383,-0.21850722368754147,0.13005844479309195,-0.1978639962306689,0.6241705024836844,-0.7849535461147763,0.1918273248707259
321,619.3733787729714,241.03926842752938,0.2957796738941435,-0.17756825134076937,14.866582489954896,0.6612783227459931,16.339003050383084,66.00886153285803,1.7672571570540887,8.750529696983923,-0.3259727338838765,0.16912497526824963,-0.05293785955532604,0.5598536333220314,-0.8911458048521318,-0.8975203480215442,0.789107402804064,0.40107760732135445,1.004995678965435,0.1283505396785564,0.12698271738077532,0.017935316434521342
309,620.5931174719888,309.75838041929467,-0.725020772457689,-0.49721880525040185,16.113945897688684,-0.835433464696482,22.919804368284225,60.384826728024365,1.5177738488036097,13.604370750143415,0.43802945575823526,-0.5065972235005287,0.9388947310967285,-0.020251010875424552,-0.6483305599986271,0.3148396839869057,0.5243691447180221,0.3757661062868671,0.015729021794563747,-0.45178852489366916,-0.9722661237072666,1.0323972467455262
321,619.5428257939141,240.4553088060799,45.424963243057185,45.28808621748406,9.459734223720657,0.015112316266992151,17.58129177939097,69.58590475378291,2.363271601088458,10.626180206036178,-0.38488407242539247,-0.16513496301223607,0.9508423213486886,0.02415424256966929,0.008816190919200953,-0.29212990673757455,0.32714098084312404,0.5105109236449367,0.140792079352556,0.3650815522534612,0.6264692561405296,0.4058568638249301
317,584.668065263439,275.80180823902026,50.48619105636071,46.088130267320395,15.957019215120486,-0.13533283766224075,19.905139168376756,63.382304068724956,1.3656457807778453,13.892949065304487,0.858230083630166,-0.19342333351617919,0.21852009229792546,-0.15804659555581024,3.4674653726662585,0.20719433868870943,-0.8590112340387981,0.21889877731346966,0.1531611752181499,0.22806380297016834,-0.21030794038224052,0.7377191314313785
308,585.656070888366,239.24947386840782,-0.15368520342952488,0.5077449289344144,15.638208377107736,0.3925540132216804,20.072120409944873,66.35342728737295,2.161917339178638,10.863451210803493,-0.2975644115283033,-0.1783231139663563,0.2364854509990958,0.25315257243320266,0.16409437400327265,-0.5857442146841848,0.037646122182594575,0.6494517322829861,0.904408720595493,-0.2543485865816972,-0.43788931575363016,0.6773354676105834
423,619.972019144225,275.7241730110659,2.0684310625698203,-0.24468484927877024,18.00335079056258,1.6146443873438572,17.548800022668274,69.61227435826339,1.4407905129153176,9.433867738524208,-0.8306054279656108,0.47027974941879747,0.7585580487176663,-0.8281112071087483,-0.5217477937601858,-0.5449789027057994,0.3618288926508323,0.3650750570604605,0.3396492177853475,0.36221051733071136,0.6903023808019615,0.8815266186317966
321,584.4098261081986,240.10394046205133,54.87467004587171,65.02771839642678,14.42261387742036,0.11171499959707086,18.58676123308596,69.24171173926499,1.7742788718572964,11.387725443623884,-0.26151362481865525,0.5718248331678948,0.5120090784696776,0.5061983439950705,-0.8203750334018393,-1.220563395673223,0.03960493265437648,-0.5897608822579119,-0.4881097733076149,-0.6909635239892516,0.3286243702075354,-0.045255263646919175
321,584.288179188631,240.22938490631338,54.899864694489665,64.63084060695914,14.787652912462882,-0.10602771461861542,17.680119547284566,70.35735070233274,2.062274706689161,11.00098521150112,-0.16766288743848304,0.271732004691512,0.4057035513193544,0.010977293324220164,-0.832195548483682,-0.09690966298720363,1.022668355619584,-1.6870175317861782,0.5388552418548423,0.3908722053470581,-0.00016378161683048954,0.43900830579976513
423,619.304283981456,274.6973050057467,-0.2004011550439386,-0.5911840430260986,17.075298476280967,-0.5169630985206064,17.201014751908847,68.88283882984771,2.3280839496466115,8.318036219277396,0.16232030804085687,-0.4603126957713036,1.1408597323650445,-0.13775061616275464,-0.8058557989007857,-0.1878148395346301,-0.7246742876498878,0.1558001050213448,-0.26578585918973613,-0.037789204365747446,0.5727575894801645,0.38354788899124503
423,619.8909380470865,275.03532356070235,-0.3606986642417888,1.4381584206856028,16.977050911673874,0.6045597634464419,18.43130003740842,69.65039251039168,2.0281369882555755,9.42535453965551,-0.8005776082019744,-0.9631200635937622,1.7158068214128188,0.369152245855575,-0.34035697200564163,-0.5508770445039987,-0.6378091265742745,-1.702974824152493,0.263736149830825,-1.2855945628316814,-0.2279164313612403,0.333970116953786
384,514.8845964834759,239.78059251805024,54.78825874882414,72.90705328832969,8.105079287485946,0.26900813426132436,15.877674260717084,63.43617693161365,2.047016118650207,17.902475145751325,-1.3767218363357374,-0.7153008489159579,1.258320950945952,0.5182072274265009,0.24247021779546304,-0.4494676720204411,-0.19577695470835502,0.5717848974653136,0.4314682104776105,-0.2576427663710559,-0.21532408982378315,-0.24683665191383042
423,619.8462543960526,275.264415281729,0.7572014378724117,0.5758717957171933,17.15466772474868,0.8698459875130573,17.905494312737066,69.46619934427409,1.950608923589594,9.508115728862446,0.3699535508634038,-0.21881144657057444,0.7439169084097792,-0.015106336312734725,-0.9510877114518608,-0.05960938873932203,-0.6324391374632224,-0.2805899416167487,-0.3530327003387608,0.581992421905674,1.1553431625451775,0.8410911707119977
317,620.4542191415986,274.1977463363714,45.143659638567534,46.28026081064352,9.358330330495066,0.16823208490571173,18.927790633786525,63.045439090385905,3.0764408433718433,12.934606144431399,-0.10423571412143665,-0.13928191234609438,1.0625073778045646,0.8160780195264999,3.8801745286658833,-0.4693141024788867,-0.3303345913449144,-0.8875896627757863,-0.1859576689559677,-0.9172506266098993,0.22372887476593373,0.35406926734620925
317,619.9126326822923,274.57226317139714,45.10062940717711,45.70149123525874,8.74831433818389,0.46990040916900544,18.72499755329722,62.924402522823414,1.6117927204708893,12.240731959571297,-0.19141144283149233,0.3287167057955943,1.3181150466273486,-0.13564829999137362,3.743023060431686,0.3025371825156476,0.4186328307959055,0.549221665214447,-0.16174727197753747,0.16531366022412816,0.4644677914427645,0.3482738409511564
423,621.4650871724014,275.19478783179005,0.3925827441716597,0.9266441366209617,16.868628796169123,-0.3765945738075733,17.8572614723199,69.4201837387404,2.111436215546956,9.708821371346016,-0.055733233517307246,-0.5503280882776821,0.14143278352549082,0.9179296242300081,-0.4495280691070355,-0.6161621952297478,0.38957027116476367,-1.082296233596481,0.18573377599442586,-0.08622808329547738,0.1342303958908927,0.19203940803519187
316N,620.0912925687719,329.5028614180347,0.1331453353396828,-0.011103350467799948,16.468667300873996,-0.7997184559434022,16.800761304646226,61.955020764550135,2.224413172728476,9.630753240549312,0.6524793005698069,0.19520471472042122,0.12868994086770935,-0.7351807240520144,1.481381358464295,-0.9822162336873411,-1.443464819223286,-0.3071270430665953,0.9218049420643701,0.4056377537388206,0.1034793759023714,0.06990418984567831
384,514.5858851191309,240.414983228169,55.3272769940755,71.5713638967424,7.704843756033308,-0.06932693331226121,15.752690901347199,63.10039785084062,1.5291589325907742,16.85812190186886,-0.8564480117788676,0.042868955967180614,2.303731312577556,0.20695106494328605,0.5073538977869052,0.9414157931221494,0.5439310871137532,-0.2560074037453995,-0.44691384816201074,-0.5637428648938887,0.11822419708563894,0.7154867132258405
347,654.8198573316524,275.03526277201127,45.576579334731974,46.12585878485542,9.158412277360846,0.08872086970101836,16.8938781113907,68.75989495317239,2.4914489941627895,11.238167440321016,0.6052342256026358,-0.26081677730587627,1.1132074596496955,0.6451968734422564,0.643474670388093,-0.06558893893841218,0.7080652846215539,0.5474443942851733,1.233013960390012,-0.8770780764793281,-0.5239121685862569,-0.6240335774504493
321H,515.0003920320873,204.93451116579178,0.8047927285619726,-0.1306848157568998,18.619127753743218,0.8228932860314466,17.764342787927806,68.45286108660048,1.745485352993962,11.412762499247703,0.3944337204648971,0.20099284506805598,1.7779863362044899,0.1500953198984293,-0.4885274657583261,0.1612023004560682,0.14161134681414184,-0.09409530776303787,-0.2369055498632955,0.17705180323988134,-0.8885414452153797,0.403534091706571
304L,563.506780976482,209.95534862941494,-1.045938840750864,0.02935510057641466,16.208411017048167,0.10041147368840307,19.02350850502762,64.96794134585747,1.8180406953253239,7.98202158391907,0.8763872130656122,0.66236613524619,1.277320795147388,0.02672367109569593,-0.24505561968059014,0.41863577991956386,0.6559740122871962,0.06633682993596907,0.2646277568726982,-0.0734021229635543,-0.3003319728084109,0.34871135977632917
305,585.2907245028086,259.88422734949813,-0.4768988019563024,-1.061697232481366,8.18303977376669,-0.016490710700420436,17.438532485262286,67.48574860994148,1.8874162301485051,12.235131019868605,-0.06805592477745377,0.299380722328926,0.875061210806829,0.7885154268329474,-0.1986215039090887,-0.6238201241351103,-0.009221086027028454,0.058084340308978244,1.0855532575047777,0.33679385885876334,0.5232293398309166,0.414831394166486
308,584.7147851312636,204.19707036298806,54.91443280436144,65.30172245465296,14.564654154471977,-0.7197990098970548,20.784617129361898,66.1314988246739,1.9902905434123497,11.542849584941878,0.7839822400194116,-0.1920714656930395,0.6747217688968772,-0.6738133256060834,-0.8653693869986403,0.8117953712553766,0.14910434957661864,-0.8354500998806956,-0.4239811447113102,0.7604273623136099,-0.6386799700850556,0.8318457055729482
423,621.4552098163408,276.02330300615654,-0.19770405795346302,2.3656410475607474,16.89140381000521,-0.19604923233073632,17.346804553613232,70.167600884877,1.2804009351186492,9.064523344520799,0.5389259897166356,-0.5409239251314648,0.17513794705337593,-0.11660270141643636,0.26122176174711204,0.31115526033079094,-0.04957896500598319,-1.1455140422001868,0.3400220462074022,-0.6581050150241053,0.7067872271006967,-0.16934936851320304
384,689.9060692038902,450.33229785839063,40.38434652648425,59.81939605399833,20.85226838185226,0.3428365093537545,15.92678229501464,63.384533806627445,2.229818339831223,17.910783997359985,0.8458278338796161,0.3356629271082556,1.1873398210815165,0.9696352299441849,1.306615399533223,-0.2185443725893418,-0.724995227124715,0.24547218494319142,0.44807318140010394,-0.3307340561470613,0.5164787372654515,0.5479557771774658
423,619.4809987696309,276.5791693692794,-0.14755151676350636,0.3086030881676701,17.539179635057,0.5931581807809094,16.977822786217658,70.18018779270572,1.6010865022268672,10.34024152265746,0.1446862254335613,0.05087594098783721,1.8706710757564562,0.26273412860664724,0.46843938085885967,0.9083347520849016,0.23519465555135846,0.5093571593433331,1.938402232604152,0.0044474368794792385,-0.2626885926472095,-0.630455036749251
303,690.7632151813267,414.38641460688575,41.02425572877543,52.839402468889794,22.0965908608081,-0.4761875575949819,17.27998246030039,68.6050624994327,2.0140124539176583,8.707677772029465,0.7190077895127883,0.3407845478148495,1.0661877214174116,0.03726944058760118,1.0005041046378826,-0.3052582812623752,-0.11529628806499705,-0.5722982868972945,-0.15576957277754724,-0.3706917344702964,0.18191827211968467,0.5820817734648435
423,619.596997383746,274.86323613344774,1.7770170748086311,-0.4885141557507163,16.558640207846178,1.758794194608202,17.557696861680007,69.00325214791769,1.87943710892767,10.324561905483943,-0.633173665148196,0.4167274170686125,1.1260489153361553,-0.26630723603572026,-0.6698038517160283,-0.38230621459444863,-0.3537650345619209,-0.12320610862135845,0.7689659523019241,-0.3384548155607554,0.2778718191641813,-0.2838068825160268
303,690.540561214899,415.2374971619363,39.58361182046601,53.22241961205432,22.207605872520183,0.16972138420606306,18.206893740438097,69.04085248600478,1.8710268865654966,8.347060795221646,-0.17225282884816115,-0.22640682553287234,0.8759652592994813,-0.3349211323295215,0.7989948584665225,0.21261866139192506,-0.38368456349438085,-0.4971074405288879,0.598308513303977,0.031633760043773385,-0.4105133519684607,1.6020392850378247
